,age,education-num,capital-gain,hours-per-week,marital-status_ Divorced,marital-status_ Married-AF-spouse,marital-status_ Married-civ-spouse,marital-status_ Married-spouse-absent,marital-status_ Never-married,marital-status_ Separated,marital-status_ Widowed,relationship_ Husband,relationship_ Not-in-family,relationship_ Other-relative,relationship_ Own-child,relationship_ Unmarried,relationship_ Wife,income
26990,0.095890411,0.6,0,0.551020408,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
26991,0.054794521,0.6,0,0.193877551,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
26992,0.150684932,0.6,0,0.602040816,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
26993,0.328767123,0.533333333,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
26994,0,0.266666667,0,0.153061224,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
26995,0.561643836,1,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
26996,0.452054795,0.8,0,0.071428571,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
26997,0.178082192,0.4,0,0.397959184,0,0,0,1,0,0,0,0,1,0,0,0,0,<=50K
26998,0.410958904,0.533333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
26999,0.095890411,0.6,0,0.193877551,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27000,0.452054795,0.6,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27001,0.164383562,0.866666667,0,0.551020408,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27002,0.191780822,1,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27003,0.315068493,0.533333333,0,0.704081633,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27004,0.191780822,0.6,0,0.602040816,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27005,0.493150685,0.266666667,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27006,0.219178082,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27007,0.356164384,0.8,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27008,0.534246575,0.6,0.777173972,0.5,0,0,1,0,0,0,0,0,0,0,0,0,1,>50K
27009,0.287671233,0.8,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,1,>50K
27010,0.01369863,0.4,0,0.295918367,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27011,0.452054795,0.533333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27012,0.835616438,0.533333333,0.673471184,0.112244898,0,0,0,0,0,0,1,0,0,0,0,1,0,<=50K
27013,0.136986301,0.4,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27014,0.02739726,0.6,0,0.244897959,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27015,0.095890411,0.8,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27016,0.04109589,0.6,0,0.142857143,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27017,0.109589041,0.866666667,0,0.346938776,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27018,0.232876712,0.8,0,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,>50K
27019,0.178082192,0.666666667,0,0.346938776,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27020,0.273972603,0.866666667,0,0.397959184,1,0,0,0,0,0,0,0,1,0,0,0,0,<=50K
27021,0.287671233,0.533333333,0,0.479591837,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27022,0.684931507,0.533333333,0,0.112244898,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27023,0.246575342,0.533333333,0,0.295918367,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27024,0.794520548,0.533333333,0,0.295918367,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27025,0.410958904,0.6,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,1,<=50K
27026,0.082191781,0.333333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27027,0.465753425,0.533333333,0,0.071428571,1,0,0,0,0,0,0,0,1,0,0,0,0,<=50K
27028,0.342465753,0.533333333,0,0.397959184,1,0,0,0,0,0,0,0,1,0,0,0,0,<=50K
27029,0.205479452,0.6,0,0.316326531,0,0,1,0,0,0,0,0,0,0,0,0,1,>50K
27030,0.506849315,0.533333333,0,0.346938776,0,0,0,0,0,1,0,0,0,0,0,1,0,<=50K
27031,0.04109589,0.6,0,0.397959184,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27032,0.301369863,0.533333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27033,0.328767123,0.533333333,0.777173972,0.37755102,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27034,0.246575342,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27035,0.383561644,0.8,0,0.346938776,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27036,0.136986301,0.8,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27037,0.602739726,0.2,0,0.295918367,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27038,0.328767123,0.533333333,0,0.5,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27039,0.068493151,0.6,0,0.397959184,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27040,0.520547945,0.6,0.835362896,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27041,0.109589041,0.6,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27042,0.04109589,0.6,0,0.346938776,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27043,0.04109589,0.6,0,0.346938776,0,0,0,0,1,0,0,0,0,1,0,0,0,<=50K
27044,0.684931507,0.8,0,0.153061224,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27045,0.369863014,0.6,0,0.602040816,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27046,0.342465753,0.533333333,0,0.602040816,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27047,0.164383562,0.6,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27048,0.424657534,0.6,0,0.37755102,0,0,0,0,1,0,0,0,0,0,0,1,0,>50K
27049,0.109589041,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,0,1,0,0,0,<=50K
27050,0.191780822,0.533333333,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,>50K
27051,0.424657534,0.8,0,0.704081633,0,0,0,1,0,0,0,0,0,0,0,1,0,>50K
27052,0.315068493,0.866666667,0,0.193877551,1,0,0,0,0,0,0,0,1,0,0,0,0,<=50K
27053,0.123287671,0.6,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27054,0.150684932,0.533333333,0,0.346938776,0,0,1,0,0,0,0,0,0,0,1,0,0,<=50K
27055,0.479452055,0.6,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27056,0.328767123,0.533333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27057,0.301369863,0.8,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,1,<=50K
27058,0.424657534,0.533333333,0,0.153061224,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27059,0.02739726,0.533333333,0,0.295918367,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27060,0.136986301,0.6,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27061,0.575342466,0.666666667,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27062,0.02739726,0.6,0,0.397959184,0,0,0,0,1,0,0,0,0,1,0,0,0,<=50K
27063,0.205479452,0.533333333,0,0.5,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27064,0.301369863,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,0,1,0,0,0,<=50K
27065,0.219178082,0.533333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27066,0.287671233,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27067,0.136986301,0.6,0,0.448979592,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27068,0.082191781,0.533333333,0,0.448979592,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27069,0.109589041,0.8,0,0.193877551,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27070,0.273972603,0.733333333,0,0.683673469,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27071,0.191780822,0.533333333,0,0.653061224,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27072,0.095890411,0.733333333,0,0.367346939,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27073,0.493150685,0.8,0,0.37755102,1,0,0,0,0,0,0,0,0,0,0,1,0,<=50K
27074,0.109589041,0.6,0,0.397959184,0,0,1,0,0,0,0,0,0,0,0,0,1,>50K
27075,0.575342466,0.4,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27076,0.301369863,0.533333333,0,0.397959184,1,0,0,0,0,0,0,0,0,0,0,1,0,<=50K
27077,0.150684932,0.6,0,0.397959184,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27078,0.068493151,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27079,0.04109589,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,0,1,0,0,0,<=50K
27080,0.109589041,0.6,0,0.397959184,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27081,0.136986301,0.6,0,0.5,0,0,0,0,1,0,0,0,0,0,0,1,0,<=50K
27082,0.04109589,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,0,0,0,1,0,<=50K
27083,0.356164384,0.333333333,0,0.244897959,1,0,0,0,0,0,0,0,0,0,0,1,0,<=50K
27084,0.301369863,0.6,0,0.397959184,1,0,0,0,0,0,0,0,1,0,0,0,0,<=50K
27085,0.136986301,0.8,0,0.448979592,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27086,0,0.333333333,0,0.040816327,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27087,0.315068493,0.933333333,0,0.724489796,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27088,0.452054795,0.6,0,0.479591837,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27089,0.082191781,0.8,0,0.346938776,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27090,0.589041096,0.533333333,0.772652673,0.653061224,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27091,0.178082192,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27092,0.095890411,0.533333333,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27093,0.082191781,0.8,0,0.193877551,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27094,0.095890411,0.8,0.740036866,0.295918367,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27095,0.383561644,0.8,0,0.193877551,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27096,0.561643836,0.6,0.772652673,0.602040816,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27097,0.068493151,0.6,0,0.193877551,0,0,0,0,1,0,0,0,0,1,0,0,0,<=50K
27098,0.328767123,0.6,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27099,0.424657534,0.2,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27100,0.191780822,0.533333333,0,0.397959184,1,0,0,0,0,0,0,0,0,1,0,0,0,<=50K
27101,0.219178082,0.933333333,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27102,0.438356164,0.8,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27103,0.178082192,0.8,0.777173972,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27104,0.287671233,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27105,0.561643836,0.533333333,0,0.479591837,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27106,0.561643836,0.8,0,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,<=50K
27107,0.602739726,0.533333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27108,0.561643836,0.533333333,0.777173972,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27109,0.205479452,0.666666667,0,0.448979592,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27110,0.219178082,0.533333333,0,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,<=50K
27111,0.150684932,0.8,0,0.5,0,0,0,0,0,1,0,0,1,0,0,0,0,>50K
27112,0.068493151,0.6,0,0.102040816,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27113,0.246575342,0.533333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27114,0.575342466,0.533333333,0,0.551020408,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27115,0.452054795,0.533333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27116,0.534246575,0.466666667,0,0.397959184,0,0,0,0,0,0,1,0,1,0,0,0,0,<=50K
27117,0.260273973,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27118,0.150684932,0.6,0,0.602040816,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27119,0.342465753,0.666666667,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27120,0.589041096,0.533333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27121,0.328767123,0.6,0,0.918367347,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27122,0.342465753,0.8,0.772652673,0.448979592,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27123,0.260273973,0.533333333,0,0.551020408,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27124,0.479452055,0.866666667,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27125,0.342465753,0.533333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27126,0.123287671,0.6,0,0.551020408,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27127,0.191780822,0.8,0,0.397959184,1,0,0,0,0,0,0,0,0,0,0,1,0,<=50K
27128,0.410958904,0.133333333,0,0.397959184,0,0,0,0,0,1,0,0,0,0,0,1,0,<=50K
27129,0.246575342,0.6,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27130,0.02739726,0.266666667,0,0.244897959,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27131,0.575342466,0.6,0,0.806122449,0,0,1,0,0,0,0,0,0,0,0,0,1,>50K
27132,0.287671233,0.8,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27133,0.260273973,0.8,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27134,0.246575342,0.866666667,0,0.551020408,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27135,0.301369863,0.533333333,0,0.295918367,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27136,0.643835616,0.6,0,0.397959184,0,0,0,0,0,1,0,0,1,0,0,0,0,<=50K
27137,0,0.333333333,0,0.244897959,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27138,0.438356164,0.6,0,0.316326531,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27139,0.02739726,0.6,0,0.244897959,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27140,0.260273973,0.533333333,0.699330588,0.397959184,0,0,1,0,0,0,0,0,0,0,0,0,1,<=50K
27141,0.123287671,0.533333333,0,0.448979592,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27142,0.136986301,0.133333333,0.667571686,0.397959184,0,0,0,0,1,0,0,0,0,1,0,0,0,<=50K
27143,0.671232877,0.8,0.860431539,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27144,0.287671233,0.2,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27145,0.109589041,0.8,0,0.244897959,0,0,0,0,1,0,0,0,0,1,0,0,0,<=50K
27146,0.02739726,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27147,0.178082192,0.733333333,0.736030828,0.5,0,0,0,0,1,0,0,0,1,0,0,0,0,>50K
27148,0.068493151,0.666666667,0,0.397959184,0,0,0,0,1,0,0,0,0,0,0,1,0,<=50K
27149,0.589041096,0.6,0,0.43877551,1,0,0,0,0,0,0,0,0,0,1,0,0,>50K
27150,0.506849315,0.6,0,0.173469388,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27151,0.397260274,0.533333333,0,0.367346939,0,0,0,0,0,1,0,0,1,0,0,0,0,<=50K
27152,0.219178082,0.6,0,0.397959184,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27153,0.465753425,0.866666667,0,0.397959184,1,0,0,0,0,0,0,0,1,0,0,0,0,<=50K
27154,0.356164384,0.933333333,0.835362896,0.602040816,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27155,0.589041096,0.533333333,0,0.244897959,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27156,0.301369863,0.533333333,0,0.602040816,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27157,0.082191781,0.8,0.704384449,0.397959184,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27158,0.301369863,0.733333333,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27159,0.315068493,0.6,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27160,0.424657534,0.6,0,0.653061224,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27161,0.095890411,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,0,1,0,0,0,<=50K
27162,0.205479452,0.533333333,0,0.397959184,1,0,0,0,0,0,0,0,1,0,0,0,0,<=50K
27163,0.191780822,0.6,0,0.602040816,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27164,0.301369863,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27165,0.136986301,0.866666667,0,0.397959184,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27166,0.383561644,0.866666667,0,0.37755102,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27167,0.191780822,0.8,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27168,0.630136986,0.533333333,0,0.397959184,1,0,0,0,0,0,0,0,1,0,0,0,0,<=50K
27169,0.383561644,0.8,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27170,0.150684932,0.6,0,0.5,0,0,0,0,0,1,0,0,0,0,0,1,0,<=50K
27171,0.082191781,0.8,0,0.397959184,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27172,0.452054795,0.533333333,0,0.43877551,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27173,0.219178082,0.466666667,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27174,0.136986301,0.8,0.826394269,0.459183673,0,0,0,0,1,0,0,0,1,0,0,0,0,>50K
27175,0.164383562,0.6,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27176,0.260273973,0.533333333,0,0.346938776,1,0,0,0,0,0,0,0,0,0,0,1,0,<=50K
27177,0.589041096,0.066666667,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27178,0.082191781,0.8,0,0.551020408,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27179,0.287671233,0.533333333,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27180,0.589041096,0.933333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27181,0.04109589,0.6,0,0.346938776,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27182,0.273972603,0.6,0,0.479591837,0,0,0,0,0,0,1,0,0,0,0,1,0,<=50K
27183,0.273972603,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,0,0,0,1,0,<=50K
27184,0.561643836,0.533333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27185,0.109589041,0.8,0,0.295918367,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27186,0.136986301,0.6,0,0.602040816,0,0,0,0,1,0,0,0,0,0,0,1,0,<=50K
27187,0.219178082,0.6,0,0.551020408,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27188,0.356164384,0.6,0,0.397959184,1,0,0,0,0,0,0,0,1,0,0,0,0,<=50K
27189,0.054794521,0.6,0,0.193877551,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27190,0.383561644,0.533333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27191,0.369863014,0.133333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27192,0.493150685,0.533333333,0.736030828,0.459183673,1,0,0,0,0,0,0,0,1,0,0,0,0,>50K
27193,0.191780822,0.533333333,0,0.193877551,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27194,0.01369863,0.4,0,0.142857143,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27195,0.04109589,0.533333333,0,0.295918367,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27196,0.205479452,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27197,0.424657534,0.333333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27198,0.397260274,0.533333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27199,0.150684932,0.533333333,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27200,0.136986301,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27201,0.01369863,0.6,0,0.316326531,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27202,0.712328767,0.533333333,0.794505364,0.112244898,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27203,0.452054795,0.866666667,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27204,0.356164384,0.533333333,0,0.397959184,0,0,1,0,0,0,0,0,0,0,0,0,1,<=50K
27205,0.205479452,0.8,0,0.295918367,1,0,0,0,0,0,0,0,0,0,0,1,0,<=50K
27206,0.356164384,0.533333333,0,0.479591837,0,0,0,0,0,1,0,0,1,0,0,0,0,<=50K
27207,0.479452055,0.533333333,0.777173972,0.551020408,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27208,0.246575342,0.6,0,0.397959184,1,0,0,0,0,0,0,0,1,0,0,0,0,>50K
27209,0.397260274,0.533333333,0,0.448979592,1,0,0,0,0,0,0,0,0,0,1,0,0,<=50K
27210,0.561643836,0.533333333,0,0.602040816,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27211,0.397260274,0.933333333,0.835362896,0.602040816,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27212,0.315068493,0.533333333,0,0.5,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27213,0.109589041,0.8,0,0.397959184,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27214,0.068493151,0.733333333,0,0.244897959,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27215,0.219178082,0.8,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27216,0.438356164,0.666666667,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27217,0.616438356,0.333333333,0,0.397959184,1,0,0,0,0,0,0,0,0,0,0,1,0,<=50K
27218,0.534246575,0.6,0,0.479591837,1,0,0,0,0,0,0,0,1,0,0,0,0,<=50K
27219,0.095890411,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,0,0,0,1,0,<=50K
27220,0.342465753,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27221,0.328767123,0.866666667,0,0.397959184,1,0,0,0,0,0,0,0,0,0,0,1,0,<=50K
27222,0.082191781,0.8,0,0.663265306,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27223,0.246575342,0.8,0,0.397959184,0,0,0,0,1,0,0,0,0,1,0,0,0,<=50K
27224,0.068493151,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27225,0.205479452,0.533333333,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27226,0.109589041,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
27227,0.671232877,0.133333333,0,0.142857143,1,0,0,0,0,0,0,0,1,0,0,0,0,<=50K
27228,0.123287671,0.533333333,0,0.37755102,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27229,0.397260274,0.6,0.704384449,0.551020408,1,0,0,0,0,0,0,0,0,0,1,0,0,<=50K
27230,0.520547945,0.8,0,0.448979592,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
27231,0.095890411,0.533333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27232,0.109589041,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,0,0,0,1,0,<=50K
27233,0.068493151,0.6,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27234,0.191780822,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27235,0.178082192,0.533333333,0,0.397959184,1,0,0,0,0,0,0,0,1,0,0,0,0,<=50K
27236,0.506849315,0.533333333,0,0.142857143,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27237,0.534246575,0.266666667,0,0.397959184,1,0,0,0,0,0,0,0,1,0,0,0,0,>50K
27238,0.410958904,0.533333333,0,0.602040816,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27239,0.164383562,0.533333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27240,0.493150685,0.533333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27241,0.068493151,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,0,0,0,1,0,<=50K
27242,0.342465753,0.533333333,0,0.397959184,1,0,0,0,0,0,0,0,1,0,0,0,0,>50K
27243,0.054794521,0.6,0,0.397959184,0,0,0,0,1,0,0,0,0,1,0,0,0,<=50K
27244,0.260273973,0.533333333,0,0.704081633,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27245,0.712328767,0.666666667,0,0.244897959,0,0,0,0,0,0,1,0,1,0,0,0,0,<=50K
27246,0.191780822,0.533333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
27247,0.424657534,0.6,0,0.551020408,1,0,0,0,0,0,0,0,0,0,0,1,0,<=50K
27248,0.082191781,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
27249,0.095890411,0.733333333,0.787051056,0.397959184,0,0,0,0,0,1,0,0,0,0,0,1,0,>50K
27250,0.410958904,0.533333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
